filename,actor_id,sentence_text,emotion_text,emotion_level_text
4e7f2a44-06fb-468a-a048-a813ffee743b,1047,I'm on my way to the meeting,Neutral,Unspecified
ab849160-26a5-4f23-8ece-5f97e0e36d3b,1047,I'm on my way to the meeting,Sad,Unspecified
92359c48-0668-4b16-87e8-d7b0ae69216d,1047,I think I have a doctor's appointment,Anger,Unspecified
f9e0b741-292c-4e72-be05-8a1e03e15eee,1047,I think I have a doctor's appointment,Disgust,Unspecified
9a42f295-b25b-4def-bcb4-6059eafdb093,1047,I think I have a doctor's appointment,Fear,Unspecified
007ec171-724f-4669-8055-cfd994a75918,1047,I think I have a doctor's appointment,Happy/Joy,Unspecified
0882b86a-2445-442f-bbe3-49c60507e692,1047,I think I have a doctor's appointment,Neutral,Unspecified
02ad6eb8-0a59-4080-9eba-f7ec03a6da8c,1047,I think I have a doctor's appointment,Sad,Unspecified
d613e297-eda9-4876-902b-c17e988c4946,1047,I think I've seen this before,Anger,Unspecified
a667f7dc-ded6-497f-bfb0-1ee19b4250e4,1047,I think I've seen this before,Disgust,Unspecified
c5e2734c-d7f3-4857-95ef-5f07f17bb567,1047,I think I've seen this before,Fear,Unspecified
745a9d9f-8d68-4c9a-a488-4b15b51f4558,1047,I think I've seen this before,Happy/Joy,Unspecified
be683066-3f89-442c-a334-1f56662b87d7,1047,I think I've seen this before,Neutral,Unspecified
4d0fa73e-69e7-4824-9fdb-904c864c4a13,1047,I think I've seen this before,Sad,Unspecified
2b75132a-c619-42be-837f-dd88c367da71,1047,I would like a new alarm clock,Anger,Unspecified
77488e35-1a1e-47b3-8a9b-a83425d1dd1f,1047,I would like a new alarm clock,Disgust,Unspecified
0ff58f32-18dc-4d34-a713-b18c62a31a4f,1047,I would like a new alarm clock,Fear,Unspecified
f23f53dd-3701-4805-9220-e8207161f5b6,1047,I would like a new alarm clock,Happy/Joy,Unspecified
96c5c2b9-2063-49ac-a2c1-65f22d78eb36,1047,I would like a new alarm clock,Neutral,Unspecified
1cc509e9-4d49-42fb-81e4-b3a564df1a7b,1047,I would like a new alarm clock,Sad,Unspecified
1bce400b-baad-483b-81ba-189c7839e546,1047,I wonder what this is about,Anger,Unspecified
aa7f6586-d4b8-438e-8927-6c4550ef8d62,1047,I wonder what this is about,Disgust,Unspecified
6a3e0dc6-76e8-49e0-bbe6-23af7ce92f86,1047,I wonder what this is about,Fear,Unspecified
2189d968-d5a3-46df-aeb5-b0c79f449420,1047,I wonder what this is about,Happy/Joy,Unspecified
ece4f23e-6b4e-4e5b-b333-f0d94c44735a,1047,I wonder what this is about,Neutral,Unspecified
1685afa9-c346-4568-bd6d-eb16274bfd6e,1047,I wonder what this is about,Sad,Unspecified
340d03e1-8100-4262-92a7-a70ec0bd2619,1047,Maybe tomorrow it will be cold,Anger,Unspecified
235d4225-05d0-4934-9f46-a1396fe3ca07,1047,Maybe tomorrow it will be cold,Disgust,Unspecified
224f76fe-dbc0-454a-889a-b1f39e2f0b28,1047,Maybe tomorrow it will be cold,Fear,Unspecified
1e8d7091-2493-47c5-9fde-2a361cd7e726,1047,Maybe tomorrow it will be cold,Happy/Joy,Unspecified
6fade3ed-fd59-4ae3-a5e1-9ea05cb9ba1c,1047,Maybe tomorrow it will be cold,Neutral,Unspecified
6092ef50-0b6a-4770-90b7-98bf9eb24841,1047,Maybe tomorrow it will be cold,Sad,Unspecified
6568f224-90cf-469d-813c-6fc766b58ed5,1047,The airplane is almost full,Anger,Unspecified
2c182d21-2625-4247-a762-ad4e38024ec4,1047,The airplane is almost full,Disgust,Unspecified
90f34b5e-71a6-439b-a3a1-56a942c1d2d6,1047,The airplane is almost full,Fear,Unspecified
13c4451f-a43e-4905-b5f8-4e6d7498e05e,1047,The airplane is almost full,Happy/Joy,Unspecified
312af98d-42df-4870-bf3b-0fb48f199114,1047,The airplane is almost full,Neutral,Unspecified
56e494df-9a2e-40ca-ac71-d9b5ef05eca3,1047,The airplane is almost full,Sad,Unspecified
7f14c03a-b38d-42e1-b3ff-1dccd378ecfa,1047,That is exactly what happened,Anger,Unspecified
702f94ef-fe49-48c1-b102-02b2bd653a2f,1047,That is exactly what happened,Disgust,Unspecified
4d813239-8cbd-4ee1-9385-3f1d1e391bca,1047,That is exactly what happened,Fear,Unspecified
3c0f2d8f-999b-48c3-b418-b43ce6f044bf,1047,That is exactly what happened,Happy/Joy,Unspecified
f86a146e-abe3-47a7-a196-d12576213a82,1047,That is exactly what happened,Neutral,Unspecified
f2847410-4437-4560-88de-e749c4b8bb47,1047,That is exactly what happened,Sad,Unspecified
5c68b420-84c9-433d-b733-b815b3978df3,1047,The surface is slick,Anger,Unspecified
c4a3fb31-9733-44ba-a81b-785f92e9d9fc,1047,The surface is slick,Disgust,Unspecified
5b290c64-1823-4649-870f-c96bd24266cd,1047,The surface is slick,Fear,Unspecified
008a20dc-dc2a-471f-b98c-59536ae8e603,1047,The surface is slick,Happy/Joy,Unspecified
152cb009-7bbc-45a6-a906-e9de28c2f453,1047,The surface is slick,Neutral,Unspecified
c1651fe3-99ab-4316-b0ea-31b972ec28d2,1047,The surface is slick,Sad,Unspecified
dab0bcb6-8241-4fa7-827e-fa641399cee9,1047,We'll stop in a couple of minutes,Anger,Unspecified
94af2acc-ecc4-4938-b71d-feae95121052,1047,We'll stop in a couple of minutes,Disgust,Unspecified
caeea6d5-2109-4a9b-8fbd-adcc184402ff,1047,We'll stop in a couple of minutes,Fear,Unspecified
2aa3d7b3-dbbf-4b73-bace-136e76f4d5c2,1047,We'll stop in a couple of minutes,Happy/Joy,Unspecified
79de4070-afc7-42db-80bb-d170bcd48564,1047,We'll stop in a couple of minutes,Neutral,Unspecified
d6f80ff8-6d3f-48ee-8dd7-16bd898465e2,1047,We'll stop in a couple of minutes,Sad,Unspecified
ad83df03-39d0-44e0-8209-d7425518d4fc,1048,Don't forget a jacket,Anger,Unspecified
ba5ef9db-ebd0-41c5-b2e9-42955af4a112,1048,Don't forget a jacket,Disgust,Unspecified
094e6997-7d4a-4ab4-a6fe-826c6caec9d6,1048,Don't forget a jacket,Fear,Unspecified
26876056-e52a-4335-a10d-d23d0f2c7363,1048,Don't forget a jacket,Happy/Joy,Unspecified
dfce5bf8-30eb-469a-9a47-edebe04a970f,1048,Don't forget a jacket,Neutral,Unspecified
17d2a1d8-0e7a-4a6e-8af4-fe5e1d60b66f,1048,Don't forget a jacket,Sad,Unspecified
46625b3c-2e89-4d81-a60a-19f0611a3653,1048,It's eleven o'clock,Anger,High
3ff3f175-5dff-4cf0-af4c-6de6d16d7dac,1048,It's eleven o'clock,Anger,Low
e2569015-7627-492e-bc27-07a7617f02c3,1048,It's eleven o'clock,Anger,Medium
0af4c094-7bd1-4c6d-8557-34c64696bd19,1048,It's eleven o'clock,Disgust,High
22880813-4e31-45a1-8696-8cdb8399f7d7,1048,It's eleven o'clock,Disgust,Low
4ff95347-b83e-4bf5-837f-ad46de111ab1,1048,It's eleven o'clock,Disgust,Medium
a88e7860-7b51-401c-9517-b9f4be54a1e0,1048,It's eleven o'clock,Fear,High
ec51ba81-0237-4897-b02a-579e5f352006,1048,It's eleven o'clock,Fear,Low
39593e37-5850-4168-8e6f-234c8df42144,1048,It's eleven o'clock,Fear,Medium
3f460caa-2f7c-465a-9741-ae01688f2e1e,1048,It's eleven o'clock,Happy/Joy,High
609430f8-7758-4208-8213-7bd886f3967e,1048,It's eleven o'clock,Happy/Joy,Low
bcb454e9-e6f7-4e3d-b327-a48ef25a0405,1048,It's eleven o'clock,Happy/Joy,Medium
da5d1459-eb2d-44b8-b185-48369c30044d,1048,It's eleven o'clock,Neutral,Unspecified
2240afdd-358d-4c20-91e3-929dc88ff22e,1048,It's eleven o'clock,Sad,High
355e0459-f099-41f0-9e98-13a34a402d8e,1048,It's eleven o'clock,Sad,Low
7a9b7e14-d0a3-45a0-9b45-f23add391d5b,1048,It's eleven o'clock,Sad,Medium
2440c585-ba70-4769-b6b2-4cd0083b9bdd,1048,I'm on my way to the meeting,Anger,Unspecified
9ea6aa32-346a-4a10-ba52-9c4d4e5be78d,1048,I'm on my way to the meeting,Disgust,Unspecified
dc8e2e80-dad8-4097-aaac-feaf8717c14a,1048,I'm on my way to the meeting,Fear,Unspecified
9c9bd353-240e-47d0-93fa-50b45839d51f,1048,I'm on my way to the meeting,Happy/Joy,Unspecified
655a60b7-4b64-42e1-96e8-acf54695702b,1048,I'm on my way to the meeting,Neutral,Unspecified
274c7830-c878-47f5-9d8e-4b06ffeebaec,1048,I'm on my way to the meeting,Sad,Unspecified
6d89cdfa-5cd6-4bab-9454-7dd0426fe85e,1048,I think I have a doctor's appointment,Anger,Unspecified
8a053c2e-6ce3-460b-85b1-e3c93e1b9007,1048,I think I have a doctor's appointment,Disgust,Unspecified
bbefccfe-c92c-45fe-b9b6-3f962ac301b2,1048,I think I have a doctor's appointment,Fear,Unspecified
4d74a275-616f-440e-93b4-0a803345413f,1048,I think I have a doctor's appointment,Happy/Joy,Unspecified
806f6328-97e2-4393-8445-885aa215b6eb,1048,I think I have a doctor's appointment,Neutral,Unspecified
7f2aa1db-1453-4ce6-99a6-8bff09e43736,1048,I think I have a doctor's appointment,Sad,Unspecified
32635b8a-270f-42aa-8ddb-6d08b9346a43,1048,I think I've seen this before,Anger,Unspecified
9880a3e3-54a8-41fb-8c6f-d58432e6ec00,1048,I think I've seen this before,Disgust,Unspecified
be0f98c4-51a4-4216-baba-9ddb28a62d83,1048,I think I've seen this before,Fear,Unspecified
849e1c4e-9b50-449a-971e-b0d28c9dbc4f,1048,I think I've seen this before,Happy/Joy,Unspecified
ad1c34ed-2133-480c-acbd-39abe8515cae,1048,I think I've seen this before,Neutral,Unspecified
7009db98-2a61-427d-81c1-29f93a4cd864,1048,I think I've seen this before,Sad,Unspecified
131ec483-1e99-4c10-9970-323044073c4a,1048,I would like a new alarm clock,Anger,Unspecified
88532159-d196-412a-a72a-37940639419a,1048,I would like a new alarm clock,Disgust,Unspecified
f0693f9a-c546-4ab9-b0a5-1ea98efd0141,1048,I would like a new alarm clock,Fear,Unspecified
6aaba7cf-18c3-476c-8faf-f97246b01518,1048,I would like a new alarm clock,Happy/Joy,Unspecified
61c2a787-a473-4346-ba11-1d227da8cc95,1048,I would like a new alarm clock,Neutral,Unspecified
59d4498e-110e-43e1-97e9-19efb8dd531d,1048,I would like a new alarm clock,Sad,Unspecified
de966fd0-1424-4e1b-b591-40699453f8c2,1048,I wonder what this is about,Anger,Unspecified
98c184c3-3c80-44ec-9862-8ba8e2b633c4,1048,I wonder what this is about,Disgust,Unspecified
485148d3-c314-4a87-a8e5-5462943a9cea,1048,I wonder what this is about,Fear,Unspecified
18c90760-e486-41d6-a016-441d835ff993,1048,I wonder what this is about,Happy/Joy,Unspecified
72512ed2-7939-4755-882d-14f77a5e8812,1048,I wonder what this is about,Neutral,Unspecified
30e747d5-8906-40db-b401-d925bea6230d,1048,I wonder what this is about,Sad,Unspecified
7ee4f3a7-a09e-4b9d-b7dd-f758bc5988c4,1048,Maybe tomorrow it will be cold,Anger,Unspecified
f00ed7fb-cd4f-4d26-ac85-492458cdc1d0,1048,Maybe tomorrow it will be cold,Disgust,Unspecified
95da0a89-ec6c-4cae-be07-27c356cfab1f,1048,Maybe tomorrow it will be cold,Fear,Unspecified
b5bf8907-f6d5-4780-a292-09a6d9bb8f38,1048,Maybe tomorrow it will be cold,Happy/Joy,Unspecified
c802f49a-5229-46a6-b712-3ab3d41e41a5,1048,Maybe tomorrow it will be cold,Neutral,Unspecified
f7547fe3-163a-4861-82e5-60e451496c0b,1048,Maybe tomorrow it will be cold,Sad,Unspecified
857cd9ad-0c1b-45a8-a516-28b885944c91,1048,The airplane is almost full,Anger,Unspecified
9bf41d68-b7f9-4a35-b7b4-19b0c6cd19cb,1048,The airplane is almost full,Disgust,Unspecified
c090547a-75e3-411c-b3f8-9c2cc7d484f8,1048,The airplane is almost full,Fear,Unspecified
8bbe4e87-3bb7-473f-b149-a52f53276a0e,1048,The airplane is almost full,Happy/Joy,Unspecified
6101ae54-d250-45fd-a744-5264492acc27,1048,The airplane is almost full,Neutral,Unspecified
71858759-9936-43c6-8173-73b03370180d,1048,The airplane is almost full,Sad,Unspecified
26bacc18-ad54-45e4-87ab-5bf60e55f10d,1048,That is exactly what happened,Anger,Unspecified
09b80acc-1f21-4a6a-b446-158cd5f3af8c,1048,That is exactly what happened,Disgust,Unspecified
c2f8105d-ab16-4587-b684-49ffe3c1d42d,1048,That is exactly what happened,Fear,Unspecified
2792530c-df76-40c3-ba79-d2a4290b59bc,1048,That is exactly what happened,Happy/Joy,Unspecified
57336632-3765-42a1-86be-66c09341364a,1048,That is exactly what happened,Neutral,Unspecified
78d67432-b3f4-4122-8e0d-108217c706e9,1048,That is exactly what happened,Sad,Unspecified
271c47d5-ad71-46a7-9c1d-c043882f07d0,1048,The surface is slick,Anger,Unspecified
a824dfa8-b7f8-421b-954a-a549e9f8ecc9,1048,The surface is slick,Disgust,Unspecified
0cd03492-926b-4660-b23b-bac4f853a18f,1048,The surface is slick,Fear,Unspecified
afc4ea31-81fe-4702-8d3d-d05e26c23a12,1048,The surface is slick,Happy/Joy,Unspecified
f61d5b78-a11e-4dc0-857c-89596b83dae0,1048,The surface is slick,Neutral,Unspecified
312457be-4af3-43c0-a4e4-a1ee9f447275,1048,The surface is slick,Sad,Unspecified
fdb8e226-7078-403a-bfca-84a8006f8c43,1048,We'll stop in a couple of minutes,Anger,Unspecified
1d6f3d8b-c388-498a-b43c-8080ea0521ed,1048,We'll stop in a couple of minutes,Disgust,Unspecified
779f55a9-e372-4c9e-9899-6e58c3220f55,1048,We'll stop in a couple of minutes,Fear,Unspecified
e70b3c14-d4c1-47fd-b844-b9ce11a89db6,1048,We'll stop in a couple of minutes,Happy/Joy,Unspecified
95083ec1-8478-40dc-854f-e0115fe7d229,1048,We'll stop in a couple of minutes,Neutral,Unspecified
91a0f0c3-a897-4d36-aa35-97b6bef1327e,1048,We'll stop in a couple of minutes,Sad,Unspecified
9bf5a0ad-88f5-49f1-a13e-62a2740b84dc,1049,Don't forget a jacket,Anger,Unspecified
6354cbff-2e78-41c8-9087-d0ddcb25eeeb,1049,Don't forget a jacket,Disgust,Unspecified
64442911-f27b-4e0f-8fb7-485edef9125d,1049,Don't forget a jacket,Fear,Unspecified
720dbdef-dfa9-447f-b905-20278f3bb767,1049,Don't forget a jacket,Happy/Joy,Unspecified
a61808c6-667b-4aad-a097-885114097cb2,1049,Don't forget a jacket,Neutral,Unspecified
4ea0c5a8-5b37-457d-b363-0b450a270ecb,1049,Don't forget a jacket,Sad,Unspecified
ba47568b-33df-4743-92cb-46245afb4ce0,1049,It's eleven o'clock,Anger,High
d7a0ba51-7814-4469-a82b-4c23d98907a5,1049,It's eleven o'clock,Anger,Low
85a0a3dd-5d15-4912-a176-cd39d3584a6f,1049,It's eleven o'clock,Anger,Medium
d4759ad3-7a08-42a3-8d49-9064af704c26,1049,It's eleven o'clock,Disgust,High
0dbc05e9-11f2-4c2a-bba7-3e2fbe7b7dea,1049,It's eleven o'clock,Disgust,Low
1825e4d3-2a8c-469e-8582-e7b7e46a4001,1049,It's eleven o'clock,Disgust,Medium
cf1c871b-ce07-4e6c-9056-3b2aa1ba1b4d,1049,It's eleven o'clock,Fear,High
57d2f6e6-2d88-4659-ad4c-0c9845cc1d21,1049,It's eleven o'clock,Fear,Low
cf737f9d-ee76-48f1-ad89-48a66301a92a,1049,It's eleven o'clock,Fear,Medium
e293de3c-5b93-4a79-a250-837dc6696ed0,1049,It's eleven o'clock,Happy/Joy,High
4808128b-81bf-41be-add4-187da6b4d6e1,1049,It's eleven o'clock,Happy/Joy,Low
40ea47cc-d1aa-4c7f-9809-569a7cbdb5bd,1049,It's eleven o'clock,Happy/Joy,Medium
5900a120-6d7c-454f-8512-29c78b6ed564,1049,It's eleven o'clock,Neutral,Unspecified
b0e43888-591f-4b8f-8849-075b9d0fdf7b,1049,It's eleven o'clock,Sad,High
c25c121f-d433-45b1-a8af-1b853cb5324b,1049,It's eleven o'clock,Sad,Low
131bcf6c-01f5-4a00-877e-59edbdff279a,1049,It's eleven o'clock,Sad,Medium
761feae5-5b7c-4206-8817-7a61a49c017d,1049,I'm on my way to the meeting,Anger,Unspecified
ebbf7940-0f47-459b-825c-e3152aa391e5,1049,I'm on my way to the meeting,Disgust,Unspecified
fea3689a-99c3-4c92-a0ff-3707a6433ab8,1049,I'm on my way to the meeting,Fear,Unspecified
0b2260c8-892b-47bd-bcd6-479b3ffd9c1a,1049,I'm on my way to the meeting,Happy/Joy,Unspecified
b08dbc61-3a24-4510-b8fd-4ee7fdfaff85,1049,I'm on my way to the meeting,Neutral,Unspecified
03c68c7d-ec8e-4efe-9fe2-7a14f2fc93d8,1049,I'm on my way to the meeting,Sad,Unspecified
adef3f1d-f114-4992-b0d9-6ada3773a80a,1049,I think I have a doctor's appointment,Anger,Unspecified
743f4609-0c93-4176-862a-233dd616f154,1049,I think I have a doctor's appointment,Disgust,Unspecified
fd0b3c59-2f3f-43a5-bfa8-c497d7b3bf89,1049,I think I have a doctor's appointment,Fear,Unspecified
7fe8bfab-5d15-4a5e-a21b-01de5b0bb2d6,1049,I think I have a doctor's appointment,Happy/Joy,Unspecified
7d7eeb8e-5597-4ce6-8314-1e629b9fafab,1049,I think I have a doctor's appointment,Neutral,Unspecified
8399b723-aa1f-4045-b34b-f18312751d2c,1049,I think I have a doctor's appointment,Sad,Unspecified
078c6926-bd8a-4a9d-b6f6-9668378294b1,1049,I think I've seen this before,Anger,Unspecified
d0396bd9-4976-4d0e-903e-1c400c9e9412,1049,I think I've seen this before,Disgust,Unspecified
48b32f83-0922-4eae-81ce-393702f45c7f,1049,I think I've seen this before,Fear,Unspecified
3e13a414-596c-4a11-a943-3a8d9d2fa29c,1049,I think I've seen this before,Happy/Joy,Unspecified
7bd9bae4-625f-480f-ab38-ee721995c7cd,1049,I think I've seen this before,Neutral,Unspecified
00b87d7a-2c84-4693-b77e-11809e536424,1049,I think I've seen this before,Sad,Unspecified
7ed50bb0-412e-474c-ab91-726b7a87f840,1049,I would like a new alarm clock,Anger,Unspecified
034532d5-db53-4f3b-b84f-04dd27321168,1049,I would like a new alarm clock,Disgust,Unspecified
9eaf69be-c399-47d9-8d84-b3878e819cae,1049,I would like a new alarm clock,Fear,Unspecified
3906d03a-0330-4c00-9b21-682c1963ed77,1049,I would like a new alarm clock,Happy/Joy,Unspecified
8265e1bc-0d3a-4da2-b316-258bbe0fe8ea,1049,I would like a new alarm clock,Neutral,Unspecified
49fe5841-1ac6-4912-bd38-01d78d595bb6,1049,I would like a new alarm clock,Sad,Unspecified
48a441b8-f5fe-4831-8935-7511bbf1306c,1049,I wonder what this is about,Anger,Unspecified
29eae88f-e315-45ab-8d39-e9c642de5bd1,1049,I wonder what this is about,Disgust,Unspecified
03f7566d-b0f8-4410-8238-61aa49f2b8df,1049,I wonder what this is about,Fear,Unspecified
e6a8b6d9-ae64-4f33-ba87-86228858a4a3,1049,I wonder what this is about,Happy/Joy,Unspecified
0076242f-56ed-45cd-88e8-e733a1188ed6,1049,I wonder what this is about,Neutral,Unspecified
01abc93d-7e67-42ea-85dd-ebe3ed8aadb4,1049,I wonder what this is about,Sad,Unspecified
c991876f-6cd9-4d93-948a-6a8c7edb9b66,1049,Maybe tomorrow it will be cold,Anger,Unspecified
a70e5114-3603-4437-8e91-514ed67bd391,1049,Maybe tomorrow it will be cold,Disgust,Unspecified
41eb57b6-52f1-4c66-9a40-7903c30a9df6,1049,Maybe tomorrow it will be cold,Fear,Unspecified
d5a4ce01-5e60-4fdf-9c2f-79b1617adc62,1049,Maybe tomorrow it will be cold,Happy/Joy,Unspecified
e14f05bf-b7d9-4071-bf25-8716efc528f4,1049,Maybe tomorrow it will be cold,Neutral,Unspecified
579267db-05d3-41eb-ac64-89fdacb8c505,1049,Maybe tomorrow it will be cold,Sad,Unspecified
72b0df8e-c455-416a-b935-15240679b971,1049,The airplane is almost full,Anger,Unspecified
a4629fab-81f1-467d-afd6-7a74dd725cf2,1049,The airplane is almost full,Disgust,Unspecified
c3ccff16-6ccc-43ed-92b5-5a8678b4a9fc,1049,The airplane is almost full,Fear,Unspecified
5dcc23c7-692e-4161-88da-7bd54f3959ff,1049,The airplane is almost full,Happy/Joy,Unspecified
3ee74e54-619e-4289-83fa-1ccd8052a87b,1049,The airplane is almost full,Neutral,Unspecified
a9622c45-8610-4c4a-8f62-fed3d4db0243,1049,The airplane is almost full,Sad,Unspecified
97f42a42-7e88-4bee-8db3-1ebbe24b1e49,1049,That is exactly what happened,Anger,Unspecified
fef3e978-b2c7-45b3-8035-cd707f610b06,1049,That is exactly what happened,Disgust,Unspecified
119084cc-aa66-4255-9a90-b868e64aaf62,1049,That is exactly what happened,Fear,Unspecified
2569da0c-2935-48c8-8fe9-0812539a9e75,1049,That is exactly what happened,Happy/Joy,Unspecified
1d2598fc-463a-4006-9a04-86544e3bbdfe,1049,That is exactly what happened,Neutral,Unspecified
56c799fc-7eb7-4a05-8617-fffcc016ae6d,1049,That is exactly what happened,Sad,Unspecified
57e7d5a4-51cf-4c8c-bc59-65aaa2e47a30,1049,The surface is slick,Anger,Unspecified
b44b0c5b-2ef4-40a6-8871-8036f7ed512b,1049,The surface is slick,Disgust,Unspecified
f08caada-b052-4892-91a7-ccfd8b7940ba,1049,The surface is slick,Fear,Unspecified
7f27387b-59bf-4c53-9755-7ad86da82af8,1049,The surface is slick,Happy/Joy,Unspecified
0d31ac30-d91f-422b-94dc-16af507c082d,1049,The surface is slick,Neutral,Unspecified
d4fa7059-a4f6-4dd0-910e-168b8424cb0d,1049,The surface is slick,Sad,Unspecified
9be86768-973b-463f-8265-040b44fca09e,1049,We'll stop in a couple of minutes,Anger,Unspecified
ad1756fa-65cc-49a6-9729-3a3effd83af2,1049,We'll stop in a couple of minutes,Disgust,Unspecified
eeaa3b65-9451-4145-8cdf-2192d043f53c,1049,We'll stop in a couple of minutes,Fear,Unspecified
20479b0c-e85b-4eae-848f-b5cbdf018b9a,1049,We'll stop in a couple of minutes,Happy/Joy,Unspecified
278958f0-9748-4442-944a-b0ad326f5957,1049,We'll stop in a couple of minutes,Neutral,Unspecified
bfe66cc1-9ba4-4335-a50b-0f487a9330c1,1049,We'll stop in a couple of minutes,Sad,Unspecified
42bf63ae-e4ff-48a2-999d-82dfa7fd507f,1050,Don't forget a jacket,Anger,Unspecified
66679b92-4a69-495f-85fc-3783c0ff6916,1050,Don't forget a jacket,Disgust,Unspecified
e93f47ac-8773-4db0-8160-6310fad87562,1050,Don't forget a jacket,Fear,Unspecified
a6e93bc7-6aea-44a9-a806-4e07b39f71a9,1050,Don't forget a jacket,Happy/Joy,Unspecified
73f1a693-eea2-488a-b457-b01ed11c62b7,1050,Don't forget a jacket,Neutral,Unspecified
e6afe24c-f0bf-4842-a779-c6446376ce7f,1050,Don't forget a jacket,Sad,Unspecified
a9dbee14-9a79-4e7e-9fbe-6a36ffc18d6e,1050,It's eleven o'clock,Anger,High
5f1fe072-4d2c-4ddb-ad85-c499a4f8d097,1050,It's eleven o'clock,Anger,Low
fff83b42-054c-4c5f-88ee-6e217c8eda61,1050,It's eleven o'clock,Anger,Medium
80e0c0b9-004e-4481-9d38-8afe984f0cf6,1050,It's eleven o'clock,Disgust,High
5497efca-55f3-476b-aff8-5dfab46cc12a,1050,It's eleven o'clock,Disgust,Low
61fcd0f3-ae30-4391-9795-320d1dc7fcc8,1050,It's eleven o'clock,Disgust,Medium
06a43933-661d-4314-b40c-b006b9a36d49,1050,It's eleven o'clock,Fear,High
3dfeaddc-5b63-4047-9def-343cba91c293,1050,It's eleven o'clock,Fear,Low
c5074347-7d7a-48e2-9335-431f9ba94cc3,1050,It's eleven o'clock,Fear,Medium
d6cedb21-041c-4f97-8a56-60c9367f0959,1050,It's eleven o'clock,Happy/Joy,High
937ff1fe-95bd-4b4c-863e-4b8172df697b,1050,It's eleven o'clock,Happy/Joy,Low
57d13d08-ef5a-48bc-9e38-7077e7481edf,1050,It's eleven o'clock,Happy/Joy,Medium
03289e47-2f4e-4a48-a199-1cb918670ea2,1050,It's eleven o'clock,Neutral,Unspecified
a4927da2-1f23-4273-94a8-7a54ebef15ea,1050,It's eleven o'clock,Sad,High
ff5c95c6-6493-4506-93d5-72b3e136b37c,1050,It's eleven o'clock,Sad,Low
c5af64e2-180c-4e0f-9293-e8607023b2f2,1050,It's eleven o'clock,Sad,Medium
647a77fa-077c-451f-ab05-2c9cba25b0b7,1050,I'm on my way to the meeting,Anger,Unspecified
1015a52f-12e0-4dd1-a57c-af9fb4f3003a,1050,I'm on my way to the meeting,Disgust,Unspecified
251faf0e-6ff2-4a8a-94d6-bca4ccba8ecc,1050,I'm on my way to the meeting,Fear,Unspecified
ca098ff4-9372-4669-acb4-144e0ebb295a,1050,I'm on my way to the meeting,Happy/Joy,Unspecified
f2e8492a-e695-493a-8de9-71dec978739a,1050,I'm on my way to the meeting,Neutral,Unspecified
c73e1bf1-e4bd-438b-b4f7-fbbecd9e4faa,1050,I'm on my way to the meeting,Sad,Unspecified
83093679-1143-4989-9b6b-14cd643149be,1050,I think I have a doctor's appointment,Anger,Unspecified
cb97929c-09c3-4c9f-a96e-2f45ab54d113,1050,I think I have a doctor's appointment,Disgust,Unspecified
4c0fc277-d2d7-46ee-b460-afa3c062a0ac,1050,I think I have a doctor's appointment,Fear,Unspecified
1b836919-4f3c-4aa8-833b-e307973e1c6c,1050,I think I have a doctor's appointment,Happy/Joy,Unspecified
7000e654-72a3-4e98-8711-3eff0b102f6b,1050,I think I have a doctor's appointment,Neutral,Unspecified
0fc12b6a-7df4-417c-a47f-50eac677c7ae,1050,I think I have a doctor's appointment,Sad,Unspecified
22f72182-5fe6-4a29-8fd6-02510b572eaf,1050,I think I've seen this before,Anger,Unspecified
9034b165-0d7c-42b8-9a2e-4ee5e439fd4a,1050,I think I've seen this before,Disgust,Unspecified
5edcd4bd-e5d6-45a6-9a61-d139aff34bf0,1050,I think I've seen this before,Fear,Unspecified
291d17bb-4c00-4124-b497-480c299f48f1,1050,I think I've seen this before,Happy/Joy,Unspecified
fcfe93f6-2139-4b39-b05d-2c9dd131385a,1050,I think I've seen this before,Neutral,Unspecified
6880c0b4-de8a-4bec-b1e7-687bdb6b3403,1050,I think I've seen this before,Sad,Unspecified
629f7bcb-068e-4c04-b454-bf7fe19b039a,1050,I would like a new alarm clock,Anger,Unspecified
d8699418-2e34-46ac-908f-9123e8fb7b65,1050,I would like a new alarm clock,Disgust,Unspecified
a3ada67d-82d9-46ae-b267-8c18e46f9e0a,1050,I would like a new alarm clock,Fear,Unspecified
dc400f3c-bae6-4a6a-baaf-07eaa7976195,1050,I would like a new alarm clock,Happy/Joy,Unspecified
105461e4-353d-4094-8bc5-e9ac13f9d6ed,1050,I would like a new alarm clock,Neutral,Unspecified
59cdd4ae-1be7-47b5-9dc8-c36aec0e58c8,1050,I would like a new alarm clock,Sad,Unspecified
61fa1604-8462-42ab-bb8a-d5ee14ddb96a,1050,I wonder what this is about,Anger,Unspecified
fae3c6c0-3a01-4817-9f84-70dd221da283,1050,I wonder what this is about,Disgust,Unspecified
3313b0a8-2871-4d8b-bd6f-61208a404218,1050,I wonder what this is about,Fear,Unspecified
2e416eae-370f-4b27-a69b-cf33f7a97dbf,1050,I wonder what this is about,Happy/Joy,Unspecified
6c6d3b32-bfa9-48bd-bb1f-a7806c049f65,1050,I wonder what this is about,Neutral,Unspecified
a9cfc5e0-25a9-48ee-8286-5b97c524bd6c,1050,I wonder what this is about,Sad,Unspecified
7064880c-3f9f-4486-a910-e0b2da7de654,1050,Maybe tomorrow it will be cold,Anger,Unspecified
